simulation,baseline,baseline,algo_1,algo_1,algo_2,algo_2,algo_3,algo_3
172,0.1636305378605925,4.3458278086119226e-05,0.1473923283489594,5.060452166819503e-05,0.4820680331973871,0.00021014954896778507,0.34753231316393607,0.00015425794028672179
173,0.1637280538783692,4.347095923119163e-05,0.1476114804685314,5.0749143058653416e-05,0.48155121461224437,0.00020995164627697236,0.3477795804254733,0.00015424987324527583
174,0.16392977282379234,4.3605480653353266e-05,0.1473256769222837,5.067551881570938e-05,0.4782228594982688,0.0002068650965922576,0.34795395592790757,0.00015413480047487613
175,0.16418486570867824,4.3803222830181506e-05,0.14694797492882664,5.0539238029565654e-05,0.4800429056755858,0.00020849855605739929,0.34759112627028504,0.0001536023522149243
176,0.1644244856705514,4.3939380172858066e-05,0.14692075569626348,5.0446846678117934e-05,0.47648446428062236,0.00020599739888624402,0.34733909611886427,0.00015356833948229712
177,0.16468037928545445,4.4059081117795647e-05,0.14673617778366516,5.0401457991603485e-05,0.4791509620636067,0.00020804378004765097,0.34683614665064444,0.00015295270208221098
178,0.16442050333704986,4.389122266322279e-05,0.14705119090489893,5.057633471917559e-05,0.48151681239446076,0.00021007739709072705,0.3469400823064381,0.00015274212898088615
179,0.1649858247357443,4.421500485191607e-05,0.1470213512241023,5.0550364530440456e-05,0.47911559839855894,0.00020793738722300607,0.3469785036256958,0.000152765258806771
180,0.16467411398238457,4.39854159277178e-05,0.14688020997471296,5.043115291219073e-05,0.48194480494547315,0.00021033623247402838,0.3476538693807935,0.00015316536692331487
181,0.16468127943301455,4.403031531759864e-05,0.14656694380193855,5.0224177007775617e-05,0.4849452428821565,0.0002127693735007883,0.3480147816340559,0.00015355443425319905
182,0.16453705990800566,4.39792104099848e-05,0.1466887311743014,5.0401577292507486e-05,0.48270808942564924,0.00021073783188586581,0.34801567062622346,0.00015352031357313939
183,0.1648331742123721,4.4103042250450135e-05,0.14673537613353793,5.035421706678478e-05,0.4828689100209466,0.00021136417111681063,0.3476592658610043,0.00015328927375866862
184,0.1644845229108642,4.382553812601608e-05,0.14663472772234015,5.0429200576961013e-05,0.4834749919229767,0.00021224683470697796,0.34740102873363843,0.0001529829006677653
185,0.1642556838759771,4.3696518591708655e-05,0.14658786184669573,5.040738346587475e-05,0.4805495405276383,0.00020958348483134302,0.3476298005293108,0.00015317360972090006
186,0.1645880760302853,4.384101048645986e-05,0.14646088366668744,5.0408655360731675e-05,0.4798732513730146,0.000208546985167289,0.3477635189105986,0.0001535472603515636
187,0.16489280938111228,4.401509430978255e-05,0.1462886716088881,5.0369586645225526e-05,0.47731847179328335,0.0002065445002146265,0.34766793590161765,0.00015337428522010696
188,0.16496258387099427,4.405290431986154e-05,0.14702717267626492,5.081104980762368e-05,0.4778195677092559,0.00020691981581424208,0.347320377457339,0.00015305112444837548
189,0.16505914103368943,4.406239798882747e-05,0.14658663474797673,5.0531103555359195e-05,0.4797657495954573,0.00020759001153271403,0.3475621985207351,0.00015331777974087287
190,0.16466103331693877,4.387317653400022e-05,0.1465494756484379,5.042253013435832e-05,0.48110951260831014,0.00020920271591993788,0.34769495341098355,0.00015335477561447566
191,0.16500221772978352,4.408380882747825e-05,0.14647116116267642,5.033064985561313e-05,0.4792362791973521,0.00020765778157852315,0.34770357508237454,0.00015337019610821374
192,0.1650385966986046,4.4082751481397606e-05,0.1469440089051755,5.041753806983311e-05,0.477658692861334,0.0002059922858800419,0.34719311242624373,0.00015292676325325596
193,0.1648797026127739,4.406267819492923e-05,0.14668696094922368,5.0196641489371705e-05,0.47947756365921745,0.0002074262203898027,0.3469973755000425,0.00015277270588653
194,0.1651827641262722,4.415090347821432e-05,0.14656002823763525,5.0120926144771735e-05,0.4778936749724536,0.0002058673896732377,0.3465456356353101,0.00015236057447564575
195,0.16517200405525725,4.416654742626644e-05,0.14662088900178274,5.029588101828649e-05,0.4760740292737822,0.0002040855731559936,0.3464116532488881,0.00015237897434794493
196,0.16495523295434772,4.408794176323528e-05,0.14683977978424056,5.042048120116397e-05,0.47374375851904704,0.00020217306858168112,0.34696809996058436,0.0001527144256551491
197,0.16485449334629115,4.400343411941351e-05,0.14714733248982564,5.0700044664400764e-05,0.47001629316324395,0.00019905340149507341,0.3468664494539042,0.00015247248295858682
198,0.1648316582913062,4.398976739148423e-05,0.14720582108442426,5.075108900099846e-05,0.471105699999794,0.00020002434043962886,0.3468678496328671,0.0001525168547558894
199,0.16459257336489375,4.3900538772688894e-05,0.14718451883993078,5.0811903865793984e-05,0.46891575426546545,0.00019855645090779302,0.346907864292481,0.00015262152043896908
200,0.1608301809743378,4.23380523439825e-05,0.2815240664605241,0.00010183396470515052,0.3288976993499431,0.00015071615257264154,0.3630844849340605,0.0001602465357591932
201,0.15219920297887718,4.0063587074069506e-05,0.20451055172835658,6.819602077337745e-05,0.5165074852880314,0.00026240837573108627,0.34879890814425074,0.00015042874274767912
202,0.1547050519750453,4.112578600059214e-05,0.1757802839679825,5.1270035396468324e-05,0.518341877867068,0.00025235605778561453,0.339068818747165,0.0001454250732908783
203,0.15350120186852745,3.85469737034218e-05,0.1703944722384107,5.4127828472543036e-05,0.45801237733005995,0.00020778004694640094,0.3323212405276957,0.00013793364216457103
204,0.1499722128212955,3.6594579322748934e-05,0.16686953135390442,5.5668921540982477e-05,0.49308034537845513,0.00022241975651315704,0.33138940632125985,0.00013643722798935512
205,0.1452577689135522,3.440366078918959e-05,0.15966690291425084,5.133231278366376e-05,0.5224712838880112,0.00024556094610776724,0.3378848329452773,0.00013930855344107578
206,0.14649282477189263,3.49296694243075e-05,0.15745041660630596,5.162757013619875e-05,0.5126037689084181,0.00023103891125306265,0.3442166935644003,0.0001450187568923741
207,0.15456046801013268,3.8510657177997685e-05,0.1498086313929036,4.774985818554857e-05,0.5206932465477936,0.00024550450149232733,0.35238090514445564,0.00015362125809588066
208,0.15544930009735286,3.8322209036383855e-05,0.14722380004537763,4.668681533189433e-05,0.49542224563535947,0.00021630075426620036,0.3471754241810397,0.00014910043377894827
209,0.1581358503077134,3.9965744433986536e-05,0.14828641095519468,4.716374103343668e-05,0.48447272544322095,0.00020722581499848738,0.34837748817107295,0.00015048141857454465
210,0.1588717097965469,4.0017467746188393e-05,0.1461420139522062,4.666964913977467e-05,0.458621043703467,0.00018931086979699825,0.3519736589508212,0.00015226694823589266
211,0.1577647479993701,3.938833894870345e-05,0.14520304539819187,4.673588361393261e-05,0.47104514109591766,0.0002061433284533201,0.3547530223186339,0.00015475680444232418
212,0.15864417435971417,3.9825553789215466e-05,0.14663746879248685,4.77650327378183e-05,0.4876551915463947,0.0002249185669654777,0.3564382826754001,0.00015574219856901906
213,0.15745643770403278,3.958218610353166e-05,0.1437355918019423,4.661356761123885e-05,0.5031015285466365,0.00023368710506549756,0.35672248270325874,0.00015716795366103233
214,0.15582318318821603,3.884198626496256e-05,0.14421773832693785,4.709364621700716e-05,0.493446136172601,0.00022532268910246486,0.3578329311212584,0.0001584820330614613
215,0.15500633455301552,3.845380260364807e-05,0.14573917191832203,4.795070611747299e-05,0.4782642266828292,0.00021418624388741308,0.3586755543861291,0.00015791549742112643
216,0.15553552676398652,3.8586668277976325e-05,0.14466300961108575,4.745993717955848e-05,0.4693793857268416,0.0002058300933322492,0.35976420676042503,0.00015803595474440897
217,0.15484555083527562,3.828991306659659e-05,0.14497936631335637,4.789856985548083e-05,0.4550554383545605,0.00019308860096804074,0.3594663676430944,0.00015844216734382265
218,0.15442177842966512,3.8211705802011946e-05,0.1457317124061522,4.770151879498175e-05,0.4528490727758222,0.0001880227704553886,0.36024622651112215,0.00015859167325643362
219,0.15535068089054255,3.892571833832194e-05,0.14526730050620046,4.759675001881742e-05,0.4533271207485308,0.0001871001543032858,0.36101954712707224,0.00015889870206904432
220,0.15635077609348885,3.942860409641256e-05,0.14473110096370767,4.7358114552632045e-05,0.4537714101441795,0.00018568110131791802,0.3609265123886467,0.00015942293240115793
221,0.1577215885961145,4.034838641933176e-05,0.1457992492046135,4.832105443170208e-05,0.458073272535578,0.00019011757682070606,0.36085159337981343,0.00015896943091910196
222,0.1580051888586767,4.034288952031773e-05,0.14651841697207849,4.896335346686309e-05,0.4606318167564317,0.00019003373780585243,0.36113102755562115,0.00015936568448668317
223,0.1579457279781391,4.045174747273318e-05,0.14703417246677936,4.918156053449506e-05,0.4541719504600531,0.00018454757427879172,0.35999324150421325,0.00015871158633917008
224,0.15717951857034318,4.000294908439168e-05,0.1472339300065771,4.9847127390535856e-05,0.45129652531316455,0.00017967200943285564,0.3604597991699138,0.00015905178227845553
225,0.15853952032383972,4.0692642605385444e-05,0.14645976292084414,4.9248985981949197e-05,0.45440211612615444,0.00018247248143497916,0.3610659920879876,0.00015996406511339597
226,0.1578401071844614,4.033448549493418e-05,0.1485776299451453,4.9763663142528416e-05,0.4451188859766267,0.000174739008735533,0.3594845671424733,0.00015854144474150748
227,0.15711704521024972,4.0068699889684744e-05,0.14846339246371273,5.009642139223797e-05,0.4539901513492297,0.00018213004557388087,0.3581405844245553,0.0001575642066427111
228,0.1575229047230659,4.0440729830653295e-05,0.14791636318625007,5.01855965060306e-05,0.4613153112306138,0.0001886402564544168,0.3579646062927277,0.00015773195849791468
229,0.15690495275158325,4.022122918949026e-05,0.1479898016161409,4.97833745575659e-05,0.4666808841137918,0.0001929652619676686,0.35689205732556784,0.0001564053406237894
230,0.15638621331477995,3.994875248355548e-05,0.14768398744566613,4.977278962142085e-05,0.45888477271985945,0.00018747613658244585,0.3546769968008024,0.00015531465795985008
231,0.1558207730857283,3.963961813310547e-05,0.14712073743110052,4.9686311537455425e-05,0.4604991472243989,0.0001892338758417924,0.3544449031108871,0.00015514931929432033
232,0.15559273038164675,3.9369518598718096e-05,0.14771266469945155,5.0322333365484316e-05,0.46207950488825134,0.00018988961705273817,0.3543843414849946,0.0001548370635941454
233,0.1556978075338592,3.9323115979876517e-05,0.14623660837482846,4.9611689758056196e-05,0.4574973314450021,0.00018590689675633808,0.3540192522114036,0.00015447129890152204
234,0.1559240681020036,3.926862104598402e-05,0.1458107997911094,4.9405599853351926e-05,0.4646347847760028,0.00018979168970591914,0.3535130025048969,0.00015403874990749263
235,0.15553709043712943,3.920704764522209e-05,0.14583919100699697,4.9497039658514764e-05,0.47227119535575646,0.0001945724977068318,0.35348804091750186,0.00015412510034879432
236,0.15640451251053972,3.958363712636308e-05,0.14552056828286375,4.938348809489057e-05,0.4732092808192289,0.0001950410397322921,0.3541528613691032,0.00015485725272021053
237,0.1569770529744891,3.980469281289229e-05,0.1457579693145919,4.925032358892195e-05,0.4664829893013395,0.0001895914816032506,0.3537998113492308,0.0001548547348395014
238,0.15695206345394325,3.9680295105615135e-05,0.14608086982698892,4.940871728852866e-05,0.46982835756452446,0.00019307125291098147,0.353485904950181,0.00015463370991697242
239,0.1563392049657308,3.926912128168911e-05,0.14611146221774457,4.957389565818263e-05,0.47651736131842537,0.00019945616237116695,0.3533392619899421,0.00015458637597158065
240,0.15666403161643092,3.952981185879093e-05,0.14587454341028358,4.95858456612636e-05,0.4775261533677509,0.00020094585750667258,0.35337501450673764,0.00015473942824306035
241,0.15691266040446877,3.966102781431395e-05,0.1468633544405732,5.012342704119802e-05,0.4699310502958244,0.00019451024421350004,0.35327662385695113,0.00015471683543723746
242,0.156902530131974,3.9592635959006305e-05,0.14693914851277146,5.0443245894395806e-05,0.4679948433749215,0.0001928932213807779,0.35247435642040126,0.00015420318745193364
243,0.15674544817868333,3.9456339140936454e-05,0.14697560485279898,5.070555287978555e-05,0.47112432782612584,0.00019601546832707825,0.3520783468147461,0.00015388030737496523
244,0.1567467285508081,3.955375372395311e-05,0.14642716700808606,5.0574037987986265e-05,0.47612462708777337,0.00019907584033064413,0.3525296513451046,0.00015452272115249713
245,0.15614071789391867,3.913386242714227e-05,0.14574482584211945,5.016108325888231e-05,0.4720312763626541,0.0001967533873903637,0.35263076984500596,0.000154695511267258
246,0.1557972217717562,3.9031311896171026e-05,0.14568607092154795,4.979906543281986e-05,0.470425398884358,0.00019608002032942747,0.35209792015217817,0.00015453494088438604
247,0.15608408730414725,3.909504325925999e-05,0.14638852053851575,5.008909704787361e-05,0.4753568189346833,0.00020044855348277864,0.35214629372336415,0.00015468591797785457
248,0.1569638504810123,3.961656393058343e-05,0.14598829404916047,4.980030108508786e-05,0.4804506788006211,0.0002047766579315384,0.35175011433623005,0.00015438730754111331
249,0.15709489343139632,3.9612754072466496e-05,0.1458949577528545,4.95528379273429e-05,0.4781450478908186,0.0002031706109167125,0.3519124212165558,0.00015458774912269243
250,0.15654865487085107,3.928579786420202e-05,0.1457638358051418,4.9651087913903496e-05,0.4749393024687183,0.00020048290126291468,0.35186959893215186,0.00015488125120199865
251,0.15686579630983932,3.951517129033191e-05,0.14545106295123514,4.955267469137228e-05,0.4780432084267596,0.0002028368204433207,0.3515501779864981,0.000154401019336009
252,0.15696081136288492,3.9538472141977045e-05,0.14534874000124604,4.95738928507576e-05,0.4798972488391563,0.00020479727928694624,0.3514269905635484,0.0001545294201794587
253,0.15764152998955594,3.991913059224295e-05,0.14576182613742744,4.976691412291622e-05,0.475565637769948,0.00020179940201115712,0.35054355860225095,0.00015355258482477305
254,0.15760708169420207,3.9856856675266294e-05,0.145428889910598,4.9431579570393625e-05,0.47134117014630367,0.0001982184600054191,0.35002949219338064,0.00015305803627611213
255,0.15759556435123562,3.994537959826992e-05,0.14546530117586692,4.961914662880687e-05,0.46566851014437854,0.00019442522612984572,0.34990166756057184,0.0001529045513987106
256,0.15763669007660075,4.000228260593621e-05,0.1457427271237126,4.983067625624886e-05,0.46525345004368146,0.0001934148632446457,0.34949230154063593,0.00015263319903887504
257,0.1574873766315568,4.005232212938289e-05,0.14566839297408302,4.9758651277042035e-05,0.46701407721259175,0.0001945226729945282,0.3496220546119316,0.00015287628761371554
258,0.15763101870751706,4.006070670515348e-05,0.14557801713531265,4.9791859973156446e-05,0.4664051173786231,0.00019415391523711732,0.3498085965597423,0.00015286077954716634
259,0.15772527106716977,4.0171258025274946e-05,0.14504537906079917,4.9445514990043847e-05,0.46946191755478583,0.0001955451730962766,0.34982981038503014,0.00015285672610200007
260,0.15792114164251864,4.0281572625743836e-05,0.1447644842872499,4.9310853663193866e-05,0.46539467293560455,0.00019238136515686608,0.349731918608684,0.00015274035847306767
261,0.15755300080074033,4.0097482797989934e-05,0.14445236522558697,4.919195543492023e-05,0.4690832439513122,0.00019583660802586443,0.3498141319032413,0.00015273149915778214
